이벤트발생일,수분7,수분8,수분9,수분10
2023-01-06 12:23:04,28.1,25.4,27.5,24.4
2023-01-06 12:53:52,28.8,25.6,27.7,24.9
2023-01-06 13:25:39,28.3,25.6,28.5,25.2
2023-01-06 13:56:40,28.6,25.9,28.4,25.2
2023-01-06 14:27:40,29.4,25.6,28.4,25.2
2023-01-06 14:58:40,27.5,25.2,28.1,25.2
2023-01-06 15:29:39,29.7,24.6,28.2,24.8
2023-01-06 16:00:39,26.3,23.6,27.8,24.4
2023-01-06 16:31:39,28.3,23.4,27.3,23.4
2023-01-06 17:02:38,28.3,22.6,26.8,23.4
2023-01-06 17:33:38,27.5,22,25.9,22.8
2023-01-06 18:04:39,25,21.5,25.6,21.9
2023-01-06 18:35:39,24.4,21.5,25.4,22
2023-01-06 19:06:37,26.3,21.4,26.2,21.5
2023-01-06 19:37:38,27,21.5,25.6,22.4
2023-01-06 20:08:38,27.3,21.8,25.8,22.4
2023-01-06 20:39:38,25.2,22.2,25.9,22.5
2023-01-06 21:10:37,25.5,22,26.4,22.6
2023-01-06 21:41:38,26.2,22,26.4,22.7
2023-01-06 22:12:38,24.9,22.4,26.2,22.6
2023-01-06 22:43:38,26.8,22.6,26.8,22.8
2023-01-06 23:14:37,27.9,22.7,27.8,23.8
2023-01-06 23:45:36,28.3,22.2,29.3,23.4
2023-01-07 00:16:37,28.1,22.5,27.9,23.4
2023-01-07 00:47:51,25.2,22.7,28.3,23.1
2023-01-07 01:19:37,27.4,21.9,28.3,22.9
2023-01-07 02:37:09,25.6,22.6,27.5,22.8
2023-01-07 04:58:11,27.5,22.1,28.1,22.9
2023-01-07 05:43:28,26.9,22.1,27.5,22.8
2023-01-07 05:59:48,26.2,22.6,27.5,22.8
2023-01-07 06:46:13,25.4,22.4,27.7,22.7
2023-01-07 07:05:02,24.9,22.6,27.5,22.9
2023-01-07 07:40:10,26,21.5,27.5,22.6
2023-01-07 08:09:06,25.6,22.1,27.2,22.1
2023-01-07 08:44:01,25.6,21.8,27.4,22.9
2023-01-07 09:36:46,27.7,23.3,27.9,23.6
2023-01-07 10:19:29,26.9,24.4,28.2,24.8
2023-01-07 10:40:01,28.8,24.6,28.8,25.1
2023-01-07 11:19:00,28.6,24.8,28.9,25.1
2023-01-07 11:45:53,27.7,25,28.6,25.2
2023-01-07 12:18:05,28.9,25,28.8,25.2
2023-01-07 12:46:49,28.8,24.9,28.8,25.2
2023-01-07 13:18:48,27.8,24.7,28.8,25.2
2023-01-07 13:48:57,29.3,24.6,28.8,24.8
2023-01-07 14:20:44,27.5,24.8,28.6,24.9
2023-01-07 14:52:44,27.5,24.6,28.4,24.4
2023-01-07 15:24:44,27.4,24.3,28.6,24.7
2023-01-07 15:54:41,26.2,23.8,27.8,24.2
2023-01-07 16:27:17,26.2,23.1,27.9,23.3
2023-01-07 16:59:50,25.9,22.2,27.3,22.8
2023-01-07 17:31:55,27,21.5,26.4,22
2023-01-07 18:01:39,25.2,21.2,25.6,22.2
2023-01-07 18:29:32,23.8,20.7,25.6,21.8
2023-01-07 19:00:31,26.8,20.2,25.8,21.5
2023-01-07 19:31:32,24.8,20.8,25.1,21.9
2023-01-07 20:02:32,23.7,21,25.6,20.7
2023-01-07 20:33:31,26.2,20.9,25.2,20.6
2023-01-07 21:04:30,24.2,20.7,24.9,20.9
2023-01-07 21:35:31,24.9,20.4,24.9,21.4
2023-01-07 22:06:31,24.4,21,24.4,21
2023-01-07 22:37:31,24.6,20.1,24.7,21
2023-01-07 23:08:30,24.9,20.6,24.2,20.9
2023-01-07 23:39:31,24.2,20.8,23.8,20.3
2023-01-08 00:10:31,23.6,20.3,24.7,21.1
2023-01-08 00:41:29,23.8,20.9,23.7,20.3
2023-01-08 01:12:29,23.8,20.7,24.3,20.7
2023-01-08 01:43:37,23.1,20.2,23.4,20.2
2023-01-08 02:14:36,23.3,19.7,23.8,21
2023-01-08 02:45:29,22.7,20.1,23.6,20.8
2023-01-08 03:16:29,24.7,20.2,23.4,20.6
2023-01-08 03:47:30,23.2,19.7,23.6,20.9
2023-01-08 04:18:30,24.6,20.1,23.4,20.8
2023-01-08 04:49:28,23.2,20.2,23.2,19.9
2023-01-08 05:20:29,24.3,20.4,23.3,19.7
2023-01-08 05:51:29,24.4,20.2,23.3,20.3
2023-01-08 06:22:29,25,20.2,23.4,20.7
2023-01-08 06:53:41,22.9,19.9,23.2,20.9
2023-01-08 07:25:29,23.6,20.1,23.3,20.6
2023-01-08 07:56:28,23.6,20,23.3,20.2
2023-01-08 08:27:28,24.2,20.1,23.4,20.6
2023-01-08 08:58:28,23.8,21,23.7,21.9
2023-01-08 09:29:28,26,22.4,24.7,22.6
2023-01-08 10:00:28,27,22.9,25.1,22.2
2023-01-08 10:31:27,25.9,23.4,25.6,23.4
2023-01-08 11:02:28,27.4,24.8,26.2,24.3
2023-01-08 11:33:28,27.8,25.5,27.2,25
2023-01-08 12:04:27,28.8,25.6,27.5,25.5
2023-01-08 12:35:28,28.6,25.8,28.2,25.6
2023-01-08 13:06:27,28.8,26.2,28.6,26
2023-01-08 13:37:27,28.9,26.2,29.4,26
2023-01-08 14:08:26,29.3,26.4,29.4,26
2023-01-08 14:39:27,28.8,26.2,29.4,25.9
2023-01-08 15:10:27,28.9,25.6,29.4,25.6
2023-01-08 15:41:26,29.6,25.1,28.6,24.8
2023-01-08 16:12:26,28.6,24.4,27.9,24.4
2023-01-08 16:43:26,28.4,23.6,27.3,23.6
2023-01-08 18:16:26,24.7,20.8,25.6,22.1
2023-01-08 18:47:26,25.6,20.6,25.2,20.8
2023-01-08 19:49:25,23.6,20.8,25.6,21.4
2023-01-08 20:20:25,25.6,21,25.2,20.8
2023-01-08 20:51:25,23.4,21,24.7,21.8
2023-01-08 21:22:37,25,20.6,25,21.2
2023-01-08 21:54:25,24.8,20.4,25,21.1
2023-01-08 22:25:24,25.1,21.2,24.6,20.7
2023-01-08 22:56:38,23.7,21,24.6,20.7
2023-01-08 23:28:25,24.9,20.6,24.8,21
2023-01-08 23:59:23,23.3,20.8,24.8,21
2023-01-09 00:30:24,25.2,20.6,24.9,21.1
2023-01-09 01:01:24,24.4,20.8,24.7,21
2023-01-09 01:32:24,25.5,21.4,24.2,20.9
2023-01-09 02:03:36,22.9,20.3,24.8,20.8
2023-01-09 02:35:24,23.6,20.6,24.3,20.8
2023-01-09 03:06:23,24.2,21.9,24.7,21
2023-01-09 03:37:32,25.2,21.4,25,22.1
2023-01-09 04:08:23,24.2,21.1,25,21.4
2023-01-09 04:39:35,24.9,21.1,25,21.5
2023-01-09 05:11:23,25,21.8,25.2,21.8
2023-01-09 05:42:23,24.8,21.8,25.4,21.8
2023-01-09 06:13:35,25.9,21.2,25.4,21.8
2023-01-09 06:45:23,24.6,21.8,25.6,21.9
2023-01-09 07:16:23,25.2,21.2,25.4,21.8
2023-01-09 07:47:22,25,22.2,25.4,21.2
2023-01-09 08:18:22,25.6,21.8,25.1,22.1
2023-01-09 08:49:22,24.9,22,25.6,21.8
2023-01-09 09:20:22,25.6,21.8,25.6,22.4
2023-01-09 09:51:21,26.9,22.4,26.4,22.5
2023-01-09 10:22:22,26.8,23.4,27.4,23.6
2023-01-09 10:53:22,26.3,23.2,26.8,22.9
2023-01-09 11:55:20,26.9,23.4,27.4,23.6
2023-01-09 12:26:21,27.7,24.2,28.1,24.4
2023-01-09 12:57:21,27.5,25.4,28.1,25.4
2023-01-09 13:28:21,29.7,25.5,28.5,25.8
2023-01-09 13:59:20,27.7,25.2,28.3,25.6
2023-01-09 14:30:20,30.4,25.6,28.9,26
2023-01-09 15:01:20,27.5,24.7,28.6,25.1
2023-01-09 15:32:32,29.8,25.4,29.4,25.4
2023-01-09 16:35:20,27.8,23.6,27.5,23.6
2023-01-09 17:06:20,27.8,22.6,27.2,23.1
2023-01-09 17:37:20,25.2,21.9,26.3,22.7
2023-01-09 18:08:19,26.3,21,25.9,21.4
2023-01-09 18:39:19,26.3,20.8,25.1,21.9
2023-01-09 19:10:19,25.8,20.6,25.6,21
2023-01-09 19:41:19,25,21.2,25.5,21
2023-01-09 20:12:19,22.7,20.9,24.8,20.8
2023-01-09 21:15:19,25,20.9,25,21.9
2023-01-09 21:46:19,24.4,20.2,24.7,20.4
2023-01-09 22:17:18,24.7,20.7,24.2,20.4
2023-01-09 22:48:18,24.6,20.8,24.3,21.2
2023-01-09 23:19:18,23.4,20.1,24.2,20.6
2023-01-09 23:50:18,24.8,20.1,24.2,20.4
2023-01-10 00:21:17,24.4,20.7,23.6,20.4
2023-01-10 00:52:17,24.2,20.1,23.7,20.2
2023-01-10 01:23:18,22.4,20.1,23.2,20.1
2023-01-10 01:54:18,24.7,20.1,23.3,20.8
2023-01-10 02:25:17,23.1,20,23.1,19.7
2023-01-10 02:56:29,22.6,19.6,23.2,21
2023-01-10 03:28:17,25.1,20.2,23.4,21.1
2023-01-10 03:59:29,24.7,20.4,23.4,20.7
2023-01-10 04:31:17,24.7,20.2,23.3,20.6
2023-01-10 05:02:17,24.2,20.4,23.2,20.2
2023-01-10 05:33:29,24.6,19.7,23.1,20
2023-01-10 06:05:17,22.4,19.5,22.8,20.2
2023-01-10 06:36:17,23.1,18.8,22.6,20.1
2023-01-10 07:07:15,22.4,18.6,23.2,20.2
2023-01-10 07:38:16,24.2,18.2,23.1,19.6
2023-01-10 08:09:16,22.5,18.7,22.7,20
2023-01-10 08:40:16,22.9,19.6,23.2,20.6
2023-01-10 09:11:15,25.1,20.8,23.4,22.2
2023-01-10 09:42:16,24.8,21.9,24.6,22.6
2023-01-10 10:13:16,25.6,22.5,25,23.4
2023-01-10 10:44:15,26,22.7,25.5,23.6
2023-01-10 11:15:15,26.4,23.4,25.9,24.4
2023-01-10 11:46:15,27.2,25,26.8,25.1
2023-01-10 12:17:15,27.5,25.6,27.3,25.2
2023-01-10 12:48:14,28.4,26,27.8,25.6
2023-01-10 13:19:14,28.1,26.3,28.5,25.9
2023-01-10 13:50:15,29.4,26.9,29.3,26
2023-01-10 14:21:15,29.6,26.9,28.9,26
2023-01-10 15:23:13,27.8,25.9,28.3,25.1
2023-01-10 15:54:14,28.8,25.1,28.2,24.6
2023-01-10 16:25:14,26.8,24.9,27.8,23.8
2023-01-10 16:56:13,25.6,23.2,26.3,23.4
2023-01-10 17:27:13,24.9,21.5,25.8,22.6
2023-01-10 17:58:14,26.9,20.9,25.4,21.8
2023-01-10 18:29:13,24.3,21,24.7,21.4
2023-01-10 19:00:12,23.8,20.7,25.1,21.4
2023-01-10 19:31:13,23.8,21,24.2,21.2
2023-01-10 20:02:13,25,20.8,23.8,21.2
2023-01-10 20:33:12,25,20.3,24.8,20.7
2023-01-10 21:04:13,23.4,20.6,24.3,20.9
2023-01-10 21:35:13,24.7,21,24.2,21.4
2023-01-10 22:06:12,25.1,20.4,24.4,21
2023-01-10 22:37:11,24.6,20.6,24.4,21
2023-01-10 23:08:12,23.6,20.8,24.3,20.9
2023-01-10 23:39:12,23.8,20.3,23.6,20.8
2023-01-11 00:10:11,24.3,21.1,23.7,20.9
2023-01-11 00:41:11,23.4,20.3,23.7,21
2023-01-11 01:12:12,23.7,20.9,23.4,20.6
2023-01-11 01:43:12,22.8,20.8,23.3,20.7
2023-01-11 02:14:11,23.3,20.4,23.2,20.6
2023-01-11 02:45:11,24.3,20.7,23.1,20.2
2023-01-11 03:16:11,24.3,20.6,22.9,20.6
2023-01-11 03:47:23,22.7,20.3,23.3,20.2
2023-01-11 04:19:11,22.9,20.1,23.1,20.8
2023-01-11 04:50:11,23.4,20.3,22.9,20.1
2023-01-11 05:21:10,23.6,20,22.9,20.3
2023-01-11 05:52:11,24.7,20.1,22.8,20.3
2023-01-11 06:23:11,23.3,19.6,22.6,19.9
2023-01-11 06:54:09,23.2,18.9,22.8,20.6
2023-01-11 07:25:10,23.6,19.6,22.8,20.1
2023-01-11 07:56:10,23.6,18.9,22.8,20.1
2023-01-11 08:27:09,24.3,19.4,23.2,20.6
2023-01-11 08:58:09,24.3,20.6,23.3,21.8
2023-01-11 09:29:10,25,21,24.2,22.8
2023-01-11 10:00:10,26.2,22,24.9,23.3
2023-01-11 10:31:09,26.8,22.6,25.2,23.3
2023-01-11 11:02:09,27,24.2,25.6,24.3
2023-01-11 11:33:09,28.2,24.8,26.8,24.6
2023-01-11 12:04:09,28.3,25.6,27.5,25.2
2023-01-11 12:35:08,28.6,26.8,27.8,26.2
2023-01-11 13:06:09,28.8,26.9,28.3,26.2
2023-01-11 13:37:09,30.1,27.4,29.3,26.8
2023-01-11 14:08:09,29.4,27,29.6,26.3
2023-01-11 14:39:07,30.1,27,29.7,26.8
2023-01-11 15:10:08,30,26.9,29.7,26.2
2023-01-11 15:41:08,29.8,26,28.9,25.6
2023-01-11 16:12:08,27.8,25.6,28.4,25.1
2023-01-11 16:43:07,28.9,24.8,27.4,24.6
2023-01-11 17:14:08,25.6,23.3,26.4,23.4
2023-01-11 17:45:07,23.7,22,25.2,22.2
2023-01-11 18:16:06,23.6,21.1,24.7,21.8
2023-01-11 18:47:07,23.2,20.8,24.9,20.9
2023-01-11 19:18:19,22.6,20.8,24.9,20.6
2023-01-11 19:50:06,22.6,21,23.8,21.4
2023-01-11 20:21:07,25.4,20.7,23.7,21.1
2023-01-11 21:55:18,23.8,20.8,23.4,20.4
2023-01-11 22:27:05,24.3,20.8,23.6,21
2023-01-11 22:58:06,23.6,20.7,23.6,20.8
2023-01-11 23:29:06,23.8,20.3,23.4,21
2023-01-12 00:00:05,23.4,20.3,23.4,20.9
2023-01-12 00:31:06,25.1,20.7,23.3,20.9
2023-01-12 01:02:06,23.4,20.1,23.3,20.6
2023-01-12 01:33:06,22.6,20.2,23.2,21.1
2023-01-12 02:04:04,23.7,20.3,23.4,20.8
2023-01-12 02:35:17,24.2,20.7,22.9,20.2
2023-01-12 03:07:05,23.3,20.3,22.9,20.2
2023-01-12 03:38:04,24.8,20.4,22.9,20.3
2023-01-12 04:09:05,24.3,20,23.1,20.1
2023-01-12 04:40:05,23.4,19.7,22.9,20.7
2023-01-12 05:11:04,24.2,20.2,22.9,20
2023-01-12 05:42:04,22.8,19.7,23.3,20.3
2023-01-12 06:13:04,24.3,19.6,23.2,20.7
2023-01-12 06:44:04,24.7,19.7,22.9,20.6
2023-01-12 07:15:03,23.3,19.9,22.8,20.4
2023-01-12 07:46:03,23.7,18.8,23.2,20.3
2023-01-12 08:17:04,23.6,19.6,22.9,20.6
2023-01-12 08:48:04,25,20.1,23.7,21.4
2023-01-12 09:19:03,25.9,20.7,24.2,22.5
2023-01-12 09:50:03,25.2,21.8,24.9,22.9
2023-01-12 10:21:03,25.6,22.4,25.2,23.4
2023-01-12 10:52:15,26.2,23.8,25.6,24.2
2023-01-12 11:24:02,27.8,24.8,26.2,24.4
2023-01-12 11:55:03,27.9,25.4,27,25
2023-01-12 12:26:03,28.3,25.6,27.5,25.4
2023-01-12 12:57:09,28.5,26.3,28.2,26
2023-01-12 13:28:02,29.7,26.8,28.6,26.2
2023-01-12 13:59:02,29.4,27.2,28.9,26.4
2023-01-12 14:30:02,29.7,27.5,30,27.2
2023-01-12 15:01:02,31.1,27.8,30.1,27
2023-01-12 15:32:01,31.1,27.5,30.1,27.2
2023-01-12 16:03:02,30,27.4,29.8,26.8
2023-01-12 16:34:02,30.2,26.9,29.3,25.9
2023-01-12 17:05:01,26.3,24.2,27.2,24.7
2023-01-12 17:36:01,27.7,23.2,27.2,24.2
2023-01-12 18:07:01,25.9,22.8,26.8,23.6
2023-01-12 18:38:01,25.9,22.7,26.3,22.9
2023-01-12 19:09:01,25.4,23.2,25.9,23.1
2023-01-12 19:40:01,28.1,22.9,26,23.4
2023-01-12 20:11:01,28.2,22.9,26.2,23.4
2023-01-12 20:42:01,26,22.9,26.4,23.2
2023-01-12 21:12:59,27.5,22.9,26.4,23.3
2023-01-12 21:44:00,26.4,23.2,26.4,23.1
2023-01-12 22:15:00,26.9,23.3,25.9,23.4
2023-01-12 22:46:00,25.1,22.8,26.3,23.3
2023-01-12 23:17:00,26.4,22.7,26.8,23.2
2023-01-12 23:47:59,24.6,22.9,26.4,23.1
2023-01-13 00:18:59,25.6,22.7,26.2,23.2
2023-01-13 00:49:59,26.2,22.8,26.2,22.6
2023-01-13 01:20:59,25.4,22.7,26.3,23.4
2023-01-13 01:51:59,27.5,23.4,26.3,22.4
2023-01-13 02:53:59,25.9,22.8,26.8,23.6
2023-01-13 03:24:59,26,22.8,27.2,23.4
2023-01-13 03:55:58,27.8,23.1,27.4,23.4
2023-01-13 04:29:02,26.2,22.8,27.9,24.7
2023-01-13 05:03:06,28.5,24.9,29.7,24.6
2023-01-13 05:33:09,30.6,24.3,30.4,25.6
2023-01-13 06:07:06,32.2,25.1,31.4,26.3
2023-01-13 06:39:29,33.7,26.8,31.4,26.3
2023-01-13 07:14:27,35.3,28.1,31.4,26
2023-01-13 07:41:05,35.3,27.7,32.3,26.3
2023-01-13 08:17:14,37.5,27.5,32.2,27.5
2023-01-13 08:55:27,36.8,28.9,32.7,28.8
2023-01-13 09:21:08,34,30.6,32.7,30.4
2023-01-13 09:46:29,35.5,30.9,34,30.4
2023-01-13 10:45:06,42,32,35.5,32.2
2023-01-13 11:32:48,41.6,31.4,35.5,32.2
2023-01-13 11:54:56,41.3,31.4,35.8,30.7
2023-01-13 12:30:10,42.9,31.3,36.2,31.5
2023-01-13 13:04:35,42.1,31.4,36,32.3
2023-01-13 13:28:44,41.1,31.1,36,31.3
2023-01-13 14:06:22,41,31.5,35.5,30.7
2023-01-13 14:30:55,41.9,30.9,35.5,31.3
2023-01-13 15:03:55,41.6,31.5,35.3,31.5
2023-01-13 15:37:39,40.6,30.7,35.5,30.7
2023-01-13 16:05:56,37.5,31.1,35.3,31.3
2023-01-13 16:36:56,41.9,30.4,35.8,31.3
2023-01-13 17:07:55,37.9,30.2,35.6,30.2
2023-01-13 17:38:56,36.1,30.7,35.5,30
2023-01-13 18:12:21,36.5,30.2,35.5,30.4
2023-01-13 18:40:54,36.5,29.7,35.5,30.6
2023-01-13 19:09:42,42.8,30,34.5,30.1
2023-01-13 19:45:10,40.6,29.7,34.9,30.4
2023-01-13 20:14:55,39,30.6,35.5,29.7
2023-01-13 20:45:55,38.3,30.4,35.3,29.8
2023-01-13 21:17:08,41.2,29.8,34.5,30.4
2023-01-13 21:48:53,36.4,29.6,35.1,29.3
2023-01-13 22:17:42,36.1,29.7,34.7,28.8
2023-01-13 22:53:07,35.7,30.4,34.7,29.8
2023-01-13 23:22:54,42.9,29.7,34.1,30.9
2023-01-13 23:56:07,40.7,30,34.1,30.9
2023-01-14 00:23:40,37.6,29.7,34.7,30.6
2023-01-14 01:01:32,39.1,29.8,34.9,30.7
2023-01-14 01:58:52,40.7,30.2,35.3,29.8
2023-01-14 02:32:05,39,30.2,35.1,30.4
2023-01-14 02:57:27,39.2,29.4,34.1,28.8
2023-01-14 03:32:53,36.5,29.4,35.1,30.4
2023-01-14 04:01:39,40.7,30,34.5,29.3
2023-01-14 04:35:04,38.6,30.4,34.7,29.7
2023-01-14 05:04:39,39.4,29.4,35.1,30.2
2023-01-14 05:35:39,37.7,29.7,34.7,29.7
2023-01-14 06:08:52,38.3,30,35.1,30.4
2023-01-14 06:37:39,39.4,28.9,34.9,29.4
2023-01-14 07:08:39,40.6,29.4,35.3,28.9
2023-01-14 07:39:39,38.3,29.7,35.1,30.1
2023-01-14 08:12:51,39.2,30.6,34.7,30.7
2023-01-14 08:41:37,40.2,30.1,34.7,29.4
2023-01-14 09:12:51,40.7,28.6,35.3,29.7
2023-01-14 09:43:38,41.5,28.8,35.5,28.8
2023-01-18 11:41:29,36.8,25.2,29.7,25.9
2023-01-18 12:24:13,40.2,25.9,31.1,27.3
2023-01-18 12:44:41,37.7,25.6,30.6,27.4
2023-01-18 13:16:41,38.2,23.6,29.8,26.4
2023-01-18 13:48:41,40.2,25.9,30.9,28.2
2023-01-18 14:20:28,37.7,24.6,30.6,27.4
2023-01-18 14:52:29,38.4,23.3,30,26.3
2023-01-18 15:24:29,36,24.8,30.4,26.9
2023-01-18 15:56:28,35.8,24.4,29.7,26.2
2023-01-18 16:28:48,35.7,23.4,29.7,26.9
2023-01-18 17:00:28,39.5,23.3,29.3,26.8
2023-01-18 17:32:28,36.1,22.1,28.2,25.6
2023-01-18 18:02:46,34,20.9,27.8,24.8
2023-01-18 18:34:24,35.6,20.1,27.7,23.6
2023-01-18 19:07:28,39.2,20.6,27.7,24.2
2023-01-18 19:37:23,37.4,20.2,27.5,23.7
2023-01-18 20:08:28,38.6,20.4,27.5,24.2
2023-01-18 20:42:27,32.1,20.7,27.2,23.3
2023-01-18 21:12:23,35.8,19.9,27,24.3
2023-01-18 21:43:45,34.9,20.6,26.2,23.6
2023-01-18 22:15:23,33.7,20.7,26.2,23.6
2023-01-18 22:46:47,33.1,20.3,25.6,23.1
2023-01-18 23:18:23,33.4,19.5,25.6,23.3
2023-01-18 23:49:22,38.7,20.3,25.2,22.6
2023-01-19 00:22:26,35.6,19.4,25.9,22.8
2023-01-19 00:52:37,32.3,19.6,25.8,22
2023-01-19 01:24:22,38.1,19.6,25.6,21.4
2023-01-19 01:57:38,30.4,19.5,25.5,23.1
2023-01-19 02:27:27,35.3,20,25.4,22
2023-01-19 02:59:21,33.3,19.4,25.4,22.8
2023-01-19 03:30:32,32.7,19.6,25.9,21.8
2023-01-19 04:02:46,32.9,19.7,25.1,21
2023-01-19 04:34:31,30.6,20,25.4,21.2
2023-01-19 05:06:26,32.2,19.6,25.2,21.5
2023-01-19 05:38:45,33.1,19.5,25.4,20.9
2023-01-19 06:10:34,31.4,19.6,25.4,20.4
2023-01-19 06:42:21,30,19.4,24.9,20.1
2023-01-19 07:13:20,29.7,18.5,25,20.4
2023-01-19 07:44:20,28.3,18.6,24.9,20.2
2023-01-19 09:33:50,28.8,21,25.6,21.8
2023-01-19 10:02:43,29.8,22.2,26.4,22.4
2023-01-19 11:00:35,31.1,23.6,27.8,23.3
2023-01-19 11:32:19,33.1,23.7,28.3,23.7
2023-01-19 12:05:29,35.7,24.3,29.6,24.7
2023-01-19 12:35:19,37.3,24.8,30.1,26.2
2023-01-19 13:08:23,36.5,24.9,30.7,27.5
2023-01-19 13:40:22,36.1,23.4,29.8,26.9
2023-01-19 14:10:19,38.5,24.7,30.6,27.5
2023-01-19 14:41:24,36.6,25,30.4,27.7
2023-01-19 15:13:34,36.5,24.8,30.4,27.4
2023-01-19 15:47:22,38.1,23.7,30.2,27.2
2023-01-19 16:19:21,35.5,23.2,29.7,26.8
2023-01-19 16:49:36,38.1,22.8,28.4,26.2
2023-01-19 17:21:18,37.3,21.1,27.5,25.6
2023-01-19 17:52:23,35.8,21.1,27.4,25.1
2023-01-19 18:24:18,36.4,20.8,27.3,24.7
2023-01-19 18:55:18,37.5,20.9,27.2,24.4
2023-01-19 19:26:18,31.3,20.8,27,24.6
2023-01-19 19:57:17,31.1,20.4,26.8,24.7
2023-01-19 20:28:29,30.4,20.6,27.7,23.4
2023-01-19 21:00:24,30.9,20.6,27,24.7
2023-01-19 21:31:17,34.7,20.2,27.4,24.2
2023-01-19 22:02:17,32.2,20.6,26.9,23.8
2023-01-19 22:33:16,35.8,20,27.2,23.4
2023-01-19 23:04:17,31.1,20.9,26.8,24.7
2023-01-19 23:35:16,35.5,20.9,27.2,24.7
2023-01-20 00:06:15,32,21.2,26.9,24.3
2023-01-20 00:37:16,32.2,20.8,27.5,23.8
2023-01-20 01:08:16,35.3,21,27.5,24.3
2023-01-20 01:39:28,36.8,20.6,27.8,24.3
2023-01-20 02:11:16,32.7,20.9,26.9,24.3
2023-01-20 02:42:20,33.3,20.7,27.4,24.4
2023-01-20 03:14:15,31.1,20.6,27.7,24.2
2023-01-20 03:45:14,32.5,20.6,27.7,24.7
2023-01-20 04:16:27,35.5,21,27.3,24.3
2023-01-20 04:48:15,35.7,20.4,27.5,24.2
2023-01-20 05:19:15,33.3,21,27.2,23.8
2023-01-20 05:50:14,34.1,20.6,27.4,24.3
2023-01-20 06:21:14,35.1,20.8,26.8,23.4
2023-01-20 06:52:15,33.4,21,26.8,24.2
2023-01-20 07:23:14,31.1,21,26.9,24.2
2023-01-20 07:54:13,35.8,20.9,26.3,24.6
2023-01-20 08:25:14,33.4,20.6,27.3,24.3
2023-01-20 08:56:14,34.9,21.4,26.8,23.7
2023-01-20 09:27:26,32.9,22,27.4,24.8
2023-01-20 09:59:14,35.3,21.2,27.3,24.9
2023-01-20 10:30:13,33.4,21.4,27.7,24.4
2023-01-20 11:01:21,36.8,22.5,28.2,25.5
2023-01-20 11:32:13,33.7,22.6,28.6,25.5
2023-01-20 12:03:13,37.5,23.2,29.3,26
2023-01-20 12:34:13,36.2,23.4,29.6,26.2
2023-01-20 13:05:13,35.8,23.3,29.6,26
2023-01-20 13:36:13,35.8,23.3,29.4,25.9
2023-01-20 14:07:13,36.8,23.3,29.4,26
2023-01-20 14:38:24,36.6,23.2,29.6,25.8
2023-01-20 15:10:12,35.5,22.9,29.4,25.6
2023-01-20 15:41:11,35.5,23.2,28.8,25.2
2023-01-20 16:12:12,34.1,22.8,28.4,24.8
2023-01-20 16:43:12,32.3,22.1,27.5,24.4
2023-01-20 17:14:11,36.6,20.4,27,23.8
2023-01-20 18:16:10,30.4,19.5,25.4,22.7
2023-01-20 18:47:11,35.8,19.4,25.6,22.4
2023-01-20 19:18:10,29.8,19.9,25.2,22.1
2023-01-20 19:49:10,33.1,19.7,24.6,22.1
2023-01-20 20:20:11,35.6,18.9,24.3,22.6
2023-01-20 21:22:11,31.5,18.7,24.2,21.4
2023-01-20 21:53:11,31.4,18.9,23.7,20.8
2023-01-20 22:24:10,26.8,18.6,23.8,20.6
2023-01-20 22:55:10,30.2,18.7,23.4,21
2023-01-20 23:26:22,25.4,18.8,23.2,20.2
2023-01-20 23:58:10,26.9,18.7,23.3,20.1
2023-01-21 00:29:09,27.8,18.9,22.9,20.8
2023-01-21 01:00:10,28.2,18.7,22.7,19.9
2023-01-21 01:31:22,29.3,19.4,22.5,19.7
2023-01-21 02:03:10,28.1,18.8,22.2,20.4
2023-01-21 02:34:09,25.6,18.5,22.5,20.1
2023-01-21 03:05:08,26.2,18,22.2,19.6
2023-01-21 03:36:09,25.1,18.1,21.9,18.9
2023-01-21 04:07:09,25.6,17.7,21.9,19.5
2023-01-21 04:38:09,24.6,17.5,21.9,19.5
2023-01-21 05:40:21,25.6,16.6,21.2,18.6
2023-01-21 06:43:09,24.2,14.3,21.1,18.8
2023-01-21 07:14:08,24.2,13.6,20.9,18.5
2023-01-21 07:45:21,23.2,13.6,21,18.7
2023-01-21 08:17:08,23.6,14,20.9,18.7
2023-01-21 08:48:20,23.6,15.5,21,19.7
2023-01-21 09:20:08,22.9,16.1,21.8,20
2023-01-21 09:51:07,25.8,16.6,22.2,20.4
2023-01-21 10:22:20,25.8,17.8,22.6,20.8
2023-01-21 10:54:08,26.8,18.5,22.8,21.2
2023-01-21 11:25:07,27.2,19.5,23.4,22
2023-01-21 11:56:07,26.4,20.1,24.3,22.2
2023-01-21 12:27:07,27.5,21.2,24.7,22.4
2023-01-21 12:58:07,27.5,23.1,25.1,22.6
2023-01-21 13:29:07,27.9,24.7,25.6,22.9
2023-01-21 14:00:07,28.8,24.8,25.8,23.3
2023-01-21 14:31:07,30.4,25,26,24.3
2023-01-21 15:02:06,28.9,25,25.9,24.8
2023-01-21 15:33:07,28.6,24.3,25.6,24.7
2023-01-21 16:04:06,28.4,23.6,25.5,24.4
2023-01-21 16:35:06,28.8,22.9,24.9,23.8
2023-01-21 17:06:06,27.2,21.9,24.6,23.6
2023-01-21 17:37:19,27,20.4,23.8,22.5
