이벤트발생일,수분1,수분2,수분3,수분4,수분5,수분6
2023-01-28 20:40:44,0,0,0,0,0,0
2023-01-28 21:12:26,0,0,0,0,0,0
2023-01-28 21:43:25,0,0,0,0,0,0
2023-01-28 22:14:24,0,0,0,0,0,0
2023-01-28 22:45:25,0,0,0,0,0,0
2023-01-28 23:16:25,0,0,0,0,0,0
2023-01-28 23:47:24,0,0,0,0,0,0
2023-01-29 00:18:37,0,0,0,0,0,0
2023-01-29 00:50:37,0,0,0,0,0,0
2023-01-29 01:22:24,0,0,0,0,0,0
2023-01-29 01:53:25,0,0,0,0,0,0
2023-01-29 02:24:24,0,0,0,0,0,0
2023-01-29 02:55:36,0,0,0,0,0,0
2023-01-29 03:27:36,0,0,0,0,0,0
2023-01-29 03:59:36,0,0,0,0,0,0
2023-01-29 04:31:36,0,0,0,0,0,0
2023-01-29 05:03:23,0,0,0,0,0,0
2023-01-29 05:34:36,0,0,0,0,0,0
2023-01-29 06:06:23,0,0,0,0,0,0
2023-01-29 06:37:24,0,0,0,0,0,0
2023-01-29 07:08:24,0,0,0,0,0,0
2023-01-29 07:39:36,0,0,0,0,0,0
2023-01-29 08:11:23,0,0,0,0,0,0
2023-01-29 08:42:22,0,0,0,0,0,0
2023-01-29 09:13:22,0,0,99.9,0,0,0
2023-01-29 09:44:35,0,0,99.9,0,0,0
2023-01-29 10:16:22,0.4,0,99.9,0,0,0
2023-01-29 10:47:35,1.2,0,99.9,0,0,0
2023-01-29 11:19:35,1.9,0,99.9,0,0,0
2023-01-29 11:51:34,2.7,0,99.9,0,0,0
2023-01-29 12:23:21,3.2,0,99.9,0,0,0
2023-01-29 12:54:21,3.9,0,99.9,0.2,0,0
2023-01-29 13:25:21,3.9,0.2,99.9,0.4,0,0
2023-01-29 13:56:22,3.4,0,99.9,0,0,0
2023-01-29 14:27:22,4.4,0.4,99.9,0.2,0,0
2023-01-29 14:58:21,4.1,0.4,99.9,0.4,0,0
2023-01-29 15:29:20,3.9,0,99.9,0,0,0
2023-01-29 16:00:20,3.9,0,99.9,0,0,0
2023-01-29 16:31:21,3.2,0,99.9,0,0,0
2023-01-29 17:02:21,2.8,0,99.9,0,0,0
2023-01-29 17:33:21,2.7,0,99.9,0,0,0
2023-01-29 18:04:20,2.5,0,99.9,0,0,0
2023-01-29 18:35:20,2.3,0,99.9,0,0,0
2023-01-29 19:06:20,2.3,0,99.9,0,0,0
2023-01-29 19:37:20,2.1,0,99.9,0,0,0
2023-01-29 20:08:32,1.8,0,99.9,0,0,0
2023-01-29 20:40:32,2.3,0,99.9,0,0,0
2023-01-29 21:12:20,2.1,0,99.9,0,0,0
2023-01-29 21:43:19,1.8,0,99.9,0,0,0
2023-01-29 22:14:19,2.1,0,99.9,0,0,0
2023-01-29 22:45:20,1.9,0,99.9,0,0,0
2023-01-29 23:16:19,1.9,0,99.9,0,0,0
2023-01-29 23:47:19,1.7,0,99.9,0,0,0
2023-01-30 00:18:18,1.2,0,99.9,0,0,0
2023-01-30 00:49:18,1.1,0,91.8,0,0,0
2023-01-30 01:20:19,0.8,0,88.8,0,0,0
2023-01-30 01:51:31,0.4,0,17.5,0,0,0
2023-01-30 02:23:18,0,0,0,0,0,0
2023-01-30 02:54:18,0,0,0,0,0,0
2023-01-30 03:25:17,0,0,0,0,0,0
2023-01-30 03:56:17,0,0,0,0,0,0
2023-01-30 04:27:18,0,0,0,0,0,0
2023-01-30 04:58:18,0,0,0,0,0,0
2023-01-30 05:29:17,0,0,0,0,0,0
2023-01-30 06:00:29,0,0,0,0,0,0
2023-01-30 06:32:17,0,0,0,0,0,0
2023-01-30 07:03:30,0,0,0,0,0,0
2023-01-30 07:35:29,0,0,0,0,0,0
2023-01-30 08:07:29,0,0,0,0,0,0
2023-01-30 08:39:16,0,0,0,0,0,0
2023-01-30 09:10:16,0.9,0,99.9,0,0,0.8
2023-01-30 09:41:17,2.1,0,99.9,0,0,0.9
2023-01-30 10:12:17,3.4,0,99.9,0,0,1.8
2023-01-30 10:43:17,3.6,0,99.9,0.4,0,1.8
2023-01-30 11:14:16,4.1,0,99.9,0.8,0,2.1
2023-01-30 11:45:28,4.1,0,99.9,1.1,0,2.5
2023-01-30 12:17:16,4.5,0.2,99.9,1.7,0,2.8
2023-01-30 12:48:28,5.4,1.2,99.9,2.5,0,3.4
2023-01-30 13:20:16,6.1,1.8,99.9,3,0,3.6
2023-01-30 13:51:28,6.4,2.1,99.9,3.4,0,3.6
2023-01-30 14:23:15,6.4,1.9,99.9,3.4,0,3.6
2023-01-30 14:54:15,6.5,2.3,99.9,3.6,0,3.9
2023-01-30 15:25:15,6.3,1.9,99.9,3.2,0,3.9
2023-01-30 15:56:15,6.1,1.8,99.9,2.7,0,3.9
2023-01-30 16:27:14,5.7,1.2,99.9,1.9,0,3.6
2023-01-30 16:58:14,4.8,0.6,99.9,1.1,0,3.6
2023-01-30 17:29:15,4.2,0,99.9,0,0,3.4
2023-01-30 18:00:15,3.2,0,99.9,0,0,3.2
2023-01-30 18:31:14,2.8,0,99.9,0,0,2.5
2023-01-30 19:02:26,2.5,0,99.9,0,0,2.8
2023-01-30 19:34:14,2.1,0,99.9,0,0,2.7
2023-01-30 20:05:14,1.9,0,99.9,0,0,2.3
2023-01-30 20:36:26,1.5,0,41.6,0,0,2.1
2023-01-30 21:08:21,1.2,0,16,0,0,2.1
2023-01-30 21:39:26,0.9,0,0,0,0,1.8
2023-01-30 22:11:13,0.9,0,0,0,0,2.5
2023-01-30 22:42:13,0.8,0,0,0,0,2.1
2023-01-30 23:13:13,0.6,0,0,0,0,2.7
2023-01-30 23:44:25,0.4,0,0,0,0,2.7
2023-01-31 00:16:25,0.2,0,0,0,0,1.9
2023-01-31 00:48:12,0,0,0,0,0,2.1
2023-01-31 01:19:12,0,0,0,0,0,2.3
2023-01-31 01:50:25,0,0,0,0,0,1.8
2023-01-31 02:22:12,0,0,0,0,0,1.7
2023-01-31 02:53:12,0,0,0,0,0,2.3
2023-01-31 03:24:12,0,0,0,0,0,2.3
2023-01-31 03:55:12,0,0,0,0,0,2.3
2023-01-31 04:26:11,0,0,0,0,0,1.2
2023-01-31 04:57:12,0,0,0,0,0,2.1
2023-01-31 05:28:12,0,0,0,0,0,1.1
2023-01-31 05:59:11,0,0,0,0,0,1.2
2023-01-31 06:30:11,0,0,0,0,0,1.2
2023-01-31 07:01:12,0,0,0,0,0,1.2
2023-01-31 07:32:11,0,0,0,0,0,1.1
2023-01-31 08:03:10,0,0,0,0,0,0.8
2023-01-31 08:34:11,0,0,0,0,0,1.5
2023-01-31 09:05:11,0.4,0,99.9,0,0,1.9
2023-01-31 09:36:10,0.9,0,99.9,0,0,2.5
2023-01-31 10:07:10,2.3,0,99.9,0,0,2.7
2023-01-31 10:38:23,3.4,0,99.9,0,0,3.2
2023-01-31 11:10:10,4.1,0,99.9,1.5,0,3.9
2023-01-31 11:41:10,4.6,0,99.9,1.5,0,4.1
2023-01-31 12:12:10,5.2,0.2,99.9,1.9,0,4.4
2023-01-31 12:43:10,5.8,1.1,99.9,2.8,0,4.3
2023-01-31 13:14:10,6.5,1.7,99.9,3.4,0,4.6
2023-01-31 13:45:09,7,2.1,99.9,3.9,0,5.1
2023-01-31 14:16:09,7.3,2.1,99.9,3.9,0,5.2
2023-01-31 14:47:10,8,3.4,99.9,4.1,0,5.7
2023-01-31 15:18:09,8,3.9,99.9,4.1,0,5.8
2023-01-31 15:49:09,7.8,3.9,99.9,4.4,0,5.7
2023-01-31 16:20:08,7.5,3.6,99.9,3.9,0,5.6
2023-01-31 16:51:08,6.8,3.4,99.9,3.4,0,5.4
2023-01-31 17:22:09,6.1,2.7,99.9,2.3,0,5.1
2023-01-31 17:53:09,4.6,1.1,99.9,1.2,0,4.6
2023-01-31 18:24:08,4.4,0,97.9,0,0,4.1
2023-01-31 18:55:20,4.1,0,93.1,0,0,4.1
2023-01-31 19:27:07,3.6,0,84,0,0,3.6
2023-01-31 19:58:07,3,0,80,0,0,4.2
2023-01-31 20:29:08,2.7,0,36.4,0,0,3.9
2023-01-31 21:00:08,2.7,0,9.8,0,0,4.2
2023-01-31 21:31:20,2.7,0,0,0,0,4.4
2023-01-31 22:03:08,2.5,0,0,0,0,3.6
2023-01-31 22:34:08,3,0,0,0,0,4.3
2023-01-31 23:05:19,2.5,0,0,0,0,3.6
2023-01-31 23:37:19,2.7,0,0,0,0,4.1
2023-02-01 00:09:06,3,0,0,0,0,4.5
2023-02-01 00:40:07,3.2,0,0,0,0,4.8
2023-02-01 01:11:07,3.2,0,0.4,0,0,4.5
2023-02-01 01:42:06,3.4,0,4.5,0,0,4.3
2023-02-01 02:13:07,3.6,0,10.8,0,0,4.2
2023-02-01 02:44:06,3.6,0,19,0.2,0,4.5
2023-02-01 03:15:05,3.6,0,37.4,0.2,0,4.5
2023-02-01 03:46:05,3.6,0,62.6,0.2,0,4.6
2023-02-01 04:17:06,3.6,0,40.7,0.2,0,4.6
2023-02-01 04:48:06,3.9,0,80,0.4,0,4.5
2023-02-01 05:19:18,3.9,0,99.9,0.6,0,5.2
2023-02-01 05:51:06,3.9,0,99.9,0.9,0,5.7
2023-02-01 06:22:05,3.9,0,99.9,0.6,0,5.2
2023-02-01 06:53:05,3.6,0,99.9,0.6,0,5.2
2023-02-01 07:24:05,3.6,0,99.9,0.4,0,4.6
2023-02-01 07:55:04,3.6,0,99.9,0.4,0,5.1
2023-02-01 08:26:04,3.6,0,99.9,0.8,0,4.6
2023-02-01 08:57:05,4.4,0,99.9,1.5,0,6.4
2023-02-01 09:28:17,4.6,0,99.9,2.3,0,6.1
2023-02-01 10:00:04,5.1,0.6,99.9,3.2,0,6.7
2023-02-01 10:31:04,6.5,2.1,99.9,4.8,0,7.5
2023-02-01 11:02:04,7.2,2.7,99.9,5.7,0,8.6
2023-02-01 11:33:03,7.6,3.2,99.9,6.5,0,9.4
2023-02-01 12:04:03,8,4.1,99.9,7.3,0,10.1
2023-02-01 12:35:08,8.4,4.1,99.9,7.6,0,10.5
2023-02-01 13:06:04,10.3,4.1,99.9,7.5,0,10.7
2023-02-01 13:37:04,13.6,4.1,99.9,7.3,0,10.8
2023-02-01 14:08:03,13.8,4.1,99.9,7,0,11.2
2023-02-01 14:39:15,15.3,4.5,99.9,7.8,0,11.4
2023-02-01 15:11:03,15.6,4.1,99.9,7.6,0,11.4
2023-02-01 15:42:03,15.3,4.4,99.9,7.3,0,11.6
2023-02-01 16:13:15,15.5,4.4,99.9,7.2,0,11.2
2023-02-01 16:45:02,14.5,3.9,99.9,6.8,0,11.8
2023-02-01 17:16:02,14.1,3,99.9,6.1,0,11.8
2023-02-01 17:47:02,12.9,1.8,99.9,5.1,0,11.8
2023-02-01 18:18:01,11.8,1.1,99.9,4.3,0,12.3
2023-02-01 18:49:01,12.3,0.8,99.9,5.2,0,11.4
2023-02-01 19:20:01,11.2,0.6,99.9,4.9,0,11.9
2023-02-01 19:51:02,11.3,0.4,99.9,4.8,0,10.8
2023-02-01 20:22:02,10.8,0.2,99.9,4.8,0,10.8
2023-02-01 20:53:02,10.5,0,99.9,4.3,0,10.8
2023-02-01 21:24:00,9.9,0,99.9,4.1,0,10.1
2023-02-01 21:55:00,9.9,0,99.9,4.9,0,9.8
2023-02-01 22:26:01,9.9,0,99.9,4.8,0,11.8
2023-02-01 22:57:01,9.6,0,99.9,4.6,0,9.9
2023-02-01 23:59:00,9.4,0,45.8,4.1,0,11.4
2023-02-02 00:30:01,9.4,0,20.8,4.4,0,10.3
2023-02-02 01:01:01,9.3,0,0,4.2,0,11.8
2023-02-02 01:32:00,9.3,0,0,3.9,0,11.2
2023-02-02 02:02:59,8.8,0,0,3.9,0,10.1
2023-02-02 02:34:00,8.4,0,0,3.9,0,10.1
2023-02-02 03:05:00,8.5,0,0,3.9,0,9.9
2023-02-02 03:35:59,8.4,0,0,3.6,0,9.9
2023-02-02 04:07:12,8,0,0,3.6,0,10.5
2023-02-02 04:39:12,8.1,0,0,4.1,0,9.6
2023-02-02 05:11:11,7.8,0,0,3.6,0,9.1
2023-02-02 05:42:59,7.6,0,0,3.6,0,9.8
2023-02-02 06:13:58,7.6,0,0,3,0,9.6
2023-02-02 06:44:58,7.2,0,0,2.8,0,8.5
2023-02-02 07:15:59,7,0,0,3.4,0,9.9
2023-02-02 07:46:59,6.8,0,0,3,0,9.6
2023-02-02 08:17:58,7.8,0,0,3.6,0,9.1
2023-02-02 08:48:58,8,0,0,4.2,0,9.1
2023-02-02 09:19:59,9.3,0,32.4,4.1,0,9.9
2023-02-02 09:50:58,10.3,0,99.9,5.1,0,9.9
2023-02-02 10:21:57,11.2,0,99.9,6.5,0,9.4
2023-02-02 10:52:57,11.9,0,99.9,7.3,0,10.1
2023-02-02 11:23:58,13.1,0.8,99.9,9.4,0,10.9
2023-02-02 11:55:10,13.3,0.4,99.9,9.4,0,11.3
2023-02-02 12:26:57,14.1,1.5,99.9,10.3,0,11.2
2023-02-02 12:57:58,14,1.5,99.9,10.3,0,11.3
2023-02-02 13:29:09,14.5,2.1,99.9,9.4,0,11.3
2023-02-02 14:00:56,15.8,3.6,99.9,10.8,0,11.4
2023-02-02 14:31:57,16.5,4.1,99.9,10.9,0,11.8
2023-02-02 15:02:57,15.3,2.5,99.9,9.9,0,11.4
2023-02-02 15:34:09,15.6,2.8,99.9,9.9,0,11.8
2023-02-02 16:05:56,16.1,3.2,99.9,10.1,0,12.1
2023-02-02 16:36:57,15.2,2.1,99.9,8.9,0,11.3
2023-02-02 17:07:56,15,1.9,99.9,8.6,0,11.4
2023-02-02 17:38:55,15,0.4,99.9,8.4,0,11.3
2023-02-02 18:09:55,13.3,0,99.9,7.2,0,12.6
2023-02-02 18:40:56,13.1,0,99.9,9.1,0,10.8
2023-02-02 19:11:56,13.1,0,99.9,9.1,0,11.8
2023-02-02 19:42:55,13.8,0,99.9,9.1,0,12.9
2023-02-02 20:13:55,11.8,0,20,8.5,0,13.1
2023-02-02 20:44:56,12.6,0,0,8.1,0,13.3
2023-02-02 21:15:55,11.8,0,0,7,0,11.8
2023-02-02 21:46:54,11.9,0,0,6.8,0,13.3
2023-02-02 22:17:54,11.8,0,0,6.5,0,11.4
2023-02-02 22:48:55,11.8,0,0,6.8,0,10.7
2023-02-02 23:19:55,12.7,0,0,7.2,0,11.8
2023-02-02 23:50:54,11.8,0,0,6.8,0,12.1
2023-02-03 00:21:54,11.8,0,0,7,0,12.1
2023-02-03 00:52:55,11.4,0,0,6.5,0,10.7
2023-02-03 01:23:53,11.9,0,0,7,0,12.7
2023-02-03 01:54:53,12.3,0,0,7.8,0,12.1
2023-02-03 02:25:53,12.6,0,0,7.5,0,12.7
2023-02-03 02:56:54,12.7,0,0,8,0,10.8
2023-02-03 03:27:54,12.6,0,0,8,0,12.9
2023-02-03 03:58:53,12.7,0,0,8.1,0,11.2
2023-02-03 04:29:53,12.6,0,0,8,0,11.3
2023-02-03 05:00:54,12.6,0,0,8.1,0,10.7
2023-02-03 05:32:05,12.9,0,0,8.1,0,11.2
2023-02-03 06:03:52,12.9,0,0,7.5,0,10.7
2023-02-03 06:34:53,11.8,0,0,7.5,0,11.4
2023-02-03 07:05:52,12.3,0,0,7.2,0,11.8
2023-02-03 07:36:52,11.9,0,0,7.3,0,9.6
2023-02-03 08:07:52,11.8,0,0,7.3,0,10.3
2023-02-03 08:38:53,12.6,0,0.4,8,0,12.3
2023-02-03 09:09:53,13.1,0,41.1,8.8,0,10.7
2023-02-03 09:40:51,14.1,0,99.9,8.8,0,10.5
2023-02-03 10:11:51,15.5,0.4,99.9,11.2,0,11.8
2023-02-03 10:42:52,16.8,1.2,99.9,13.1,0,12.6
2023-02-03 11:13:52,17,1.1,99.9,13.6,0,12.3
2023-02-03 11:45:04,17.1,1.1,99.9,14,0,11.9
2023-02-03 12:16:52,17.5,2.1,99.9,15,0,12.9
2023-02-03 12:47:52,18.1,2.8,99.9,16,0,12.7
2023-02-03 13:18:51,18.5,3.2,99.9,15.3,0,13.1
2023-02-03 13:49:50,19.4,3.9,99.9,15.8,0,12.9
2023-02-03 14:20:50,20,4.2,99.9,16.1,0,13.1
2023-02-03 14:51:51,20.2,4.1,99.9,16.6,0,13.6
2023-02-03 15:22:51,20.4,4.1,99.9,16.8,0,13.6
2023-02-03 15:54:03,20.8,4.1,99.9,16.1,0,14.3
2023-02-03 16:25:51,20.6,4.2,99.9,15.5,0,14
2023-02-03 16:57:02,20,3.6,99.9,14.3,0,13.8
2023-02-03 17:28:49,19.4,2.3,99.9,13.6,0,13.3
2023-02-03 17:59:49,18.3,0.8,99.9,13.1,0,12.7
2023-02-03 18:30:50,18.3,0,99.9,12.6,0,14.5
2023-02-03 19:01:50,18.6,0,99.9,15,0,14
2023-02-03 19:32:50,18,0,99.9,14.8,0,13.6
2023-02-03 20:03:49,17.5,0,36.6,13.8,0,13.6
2023-02-03 20:34:49,17.7,0,1.7,13.3,0,13.6
2023-02-03 21:05:49,17.3,0,0,12.7,0,13.8
2023-02-03 21:36:49,17.1,0,0,11.9,0,14.3
2023-02-03 22:07:48,17,0,0,11.6,0,13.6
2023-02-03 22:38:48,16.6,0,0,11.6,0,11.9
2023-02-03 23:09:49,16.8,0,0,11.3,0,11.3
2023-02-03 23:41:01,16.6,0,0,11.4,0,13.6
2023-02-04 00:12:49,16.5,0,0,10.8,0,13.1
2023-02-04 00:43:49,16,0,0,10.8,0,12.9
2023-02-04 01:14:54,16.2,0,0,10.7,0,12.7
2023-02-04 01:45:47,15.5,0,0,10.5,0,11.8
2023-02-04 02:17:00,15.3,0,0,10.3,0,10.9
2023-02-04 02:48:47,15,0,0,10.3,0,12.1
2023-02-04 03:19:47,14.8,0,0,10.1,0,12.7
2023-02-04 03:51:00,14.3,0,0,9.9,0,12.7
2023-02-04 04:23:00,13.8,0,0,10.3,0,12.1
2023-02-04 04:54:48,13.3,0,0,9.9,0,12.9
2023-02-04 05:26:00,13.1,0,0,9.1,0,11.4
2023-02-04 05:57:47,12.6,0,0,9.3,0,11.2
2023-02-04 06:28:59,11.9,0,0,7.6,0,10.1
2023-02-04 07:00:47,13.8,0,0,8.5,0,10.5
2023-02-04 07:31:59,11.8,0,0,7.6,0,8.8
2023-02-04 08:03:46,11.6,0,0,7.8,0,8.5
2023-02-04 08:34:59,12.1,0,0,8,0,9.9
2023-02-04 09:06:59,13.1,0,31.3,9.3,0,11.6
2023-02-04 10:09:45,13.6,0,99.9,10.9,0,11.6
2023-02-04 10:40:45,14.3,0,99.9,12.1,0,10.7
2023-02-04 11:11:46,14.8,0,99.9,13.6,0,11.2
2023-02-04 11:42:46,15.8,1.1,99.9,14.1,0,11.3
2023-02-04 12:13:58,16.5,2.1,99.9,14.8,0,11.9
2023-02-04 12:45:46,17.4,3.4,99.9,15.3,0,12.1
2023-02-04 13:16:46,18.2,3.9,99.9,14.3,0,12.7
2023-02-04 13:47:45,18.1,3.6,99.9,14,0,12.3
2023-02-04 14:18:44,18.2,3.9,99.9,13.8,0,12.7
2023-02-04 14:49:44,18.5,4.4,99.9,14.1,0,12.9
2023-02-04 15:20:45,18.1,3.6,99.9,13.6,0,12.3
2023-02-04 15:51:45,18.5,4.2,99.9,13.3,0,12.9
2023-02-04 16:22:44,18.3,3.9,99.9,12.7,0,12.7
2023-02-04 16:53:44,18,3.2,99.9,11.9,0,12.3
2023-02-04 17:24:56,17.5,2.1,99.9,11.2,0,12.1
2023-02-04 17:56:44,16.1,0.9,99.9,10.1,0,11.4
2023-02-04 18:27:43,16.1,0.2,99.9,9.8,0,12.9
2023-02-04 18:58:43,16.5,0,99.9,11.3,0,13.3
2023-02-04 19:29:44,15.5,0,99.9,10.1,0,11.4
2023-02-04 20:00:44,15.3,0,37.7,9.9,0,11.2
2023-02-04 20:31:43,14.1,0,1.9,10.8,0,11.2
2023-02-04 21:02:42,14.3,0,0,9.9,0,10.7
2023-02-04 21:33:51,14,0,0,11.2,0,11.2
2023-02-04 22:04:43,14,0,0,10.7,0,11.6
2023-02-04 22:35:55,13.6,0,0,10.3,0,11.9
2023-02-04 23:07:43,13.6,0,0,9.3,0,10.8
2023-02-04 23:38:55,13.8,0,0,8.9,0,11.9
2023-02-05 00:10:54,13.6,0,0,9.1,0,11.8
2023-02-05 00:42:42,13.3,0,0,8.9,0,10.7
2023-02-05 01:13:42,12.9,0,0,8.8,0,11.8
2023-02-05 01:44:42,12.9,0,0,9.1,0,10.7
2023-02-05 02:15:42,12.7,0,0,8.6,0,10.8
2023-02-05 02:46:41,12.7,0,0,8.8,0,10.5
2023-02-05 03:17:41,12.3,0,0,8.6,0,10.7
2023-02-05 03:48:42,12.6,0,0,8.6,0,11.2
2023-02-05 04:19:41,12.1,0,0,8.5,0,10.5
2023-02-05 04:50:54,11.9,0,0,8.9,0,11.9
2023-02-05 05:22:54,11.8,0,0,8.5,0,10.7
2023-02-05 05:54:54,11.3,0,0,8.1,0,11.6
2023-02-05 06:26:41,11.8,0,0,7.6,0,11.4
2023-02-05 06:57:40,12.1,0,0,6.8,0,9.6
2023-02-05 07:28:41,11.6,0,0,6.8,0,9.8
2023-02-05 07:59:53,10.7,0,0,6.5,0,10.3
2023-02-05 08:31:52,11.6,0,0,6.7,0,10.3
2023-02-05 09:03:53,11.8,0,18.9,8,0,10.7
2023-02-05 09:35:41,12.3,0,99.9,8.5,0,10.9
2023-02-05 10:06:41,13.1,0,99.9,10.3,0,9.9
2023-02-05 10:37:52,14.1,0,99.9,12.3,0,11.4
2023-02-05 11:09:40,15.3,1.2,99.9,13.6,0,11.8
2023-02-05 11:40:48,16.2,2.5,99.9,14,0,12.1
2023-02-05 12:11:52,17.5,3.9,99.9,15,0,12.1
2023-02-05 12:43:40,18.2,4.5,99.9,15.8,0.2,13.6
2023-02-05 13:14:40,18.6,5.1,99.9,15.2,0.8,12.9
2023-02-05 13:45:39,19.4,5.7,99.9,15.3,1.5,13.6
2023-02-05 14:16:39,19.6,5.7,99.9,15.2,1.8,13.1
2023-02-05 14:47:39,19.7,5.8,99.9,15.3,2.5,13.6
2023-02-05 15:18:39,19.7,5.8,99.9,15.3,3.2,13.6
2023-02-05 15:49:38,20,6.1,99.9,15,3.6,13.6
2023-02-05 16:20:38,19.7,6.1,99.9,14.1,3.6,13.6
2023-02-05 16:51:39,19.6,5.6,99.9,13.1,3.4,13.1
2023-02-05 17:22:51,19.4,4.8,99.9,12.1,2.8,12.9
2023-02-05 17:54:37,18,4.2,99.9,11.2,1.7,13.1
2023-02-05 18:25:38,17.8,2.8,99.9,9.6,0.4,11.8
2023-02-05 18:56:38,17.1,2.7,99.9,11.2,0,13.8
2023-02-05 19:27:37,16.8,2.5,99.9,11.4,0,11.9
2023-02-05 19:58:50,16.6,1.7,57.9,10.3,0,11.8
2023-02-05 20:30:38,16.1,1.5,3.6,11.4,0,14.5
2023-02-05 21:01:37,16.5,1.8,0.6,11.3,0,12.9
2023-02-05 21:32:37,16,1.1,0,10.5,0,11.8
2023-02-05 22:03:37,15.5,0.9,0,9.6,0,11.4
2023-02-05 22:34:49,15.5,1.2,0,9.3,0,11.4
2023-02-05 23:06:37,14.8,0.6,0,8.8,0,10.5
2023-02-05 23:37:42,15.2,0.8,0,8.8,0,12.6
2023-02-06 00:08:49,15,0.4,0,8.6,0,12.6
2023-02-06 00:40:37,14.1,0.4,0,8.6,0,10.8
2023-02-06 01:11:36,13.8,0.4,0,8.4,0,9.9
2023-02-06 01:42:36,13.3,0.2,0,8.1,0,12.1
2023-02-06 02:13:36,13.3,0,0,8.1,0,11.9
2023-02-06 02:44:36,12.9,0,0,8,0,9.9
2023-02-06 03:15:35,12.6,0,0,8,0,10.8
2023-02-06 03:46:35,12.1,0,0,7.3,0,11.3
2023-02-06 04:17:36,11.6,0,0,7.2,0,10.3
2023-02-06 04:48:35,10.9,0,0,7.2,0,10.7
2023-02-06 05:19:35,10.5,0,0,6.8,0,9.4
2023-02-06 05:50:36,9.8,0,0,6.5,0,10.8
2023-02-06 06:21:35,9.4,0,0,5.7,0,9.9
2023-02-06 06:52:47,8.6,0,0,5.4,0,9.1
2023-02-06 07:24:35,8,0,0,5.2,0,9.1
2023-02-06 07:55:35,7.5,0,0,5.2,0,9.9
2023-02-06 08:26:35,8.6,1.7,0,5.7,0,10.3
2023-02-06 08:57:34,9.4,2.3,0,6.7,0,10.1
2023-02-06 09:28:34,9.4,2.5,4.6,6.7,0,10.1
2023-02-06 09:59:42,10.3,3.2,85.2,6.8,0,10.3
2023-02-06 10:30:47,12.9,5.6,99.9,9.3,0,11.2
2023-02-06 11:02:33,13.8,6.3,99.9,10.9,0,12.6
2023-02-06 11:33:46,16.6,7.3,99.9,13.1,0.2,12.7
2023-02-06 12:05:34,18.2,7.6,99.9,13.6,1.1,13.1
2023-02-06 12:36:33,19,8,99.9,14.1,1.8,13.1
2023-02-06 13:07:33,19.9,8.9,99.9,14,2.8,13.1
2023-02-06 13:38:34,20.1,8.5,99.9,14,3.2,12.9
2023-02-06 14:09:46,20.9,9.4,99.9,15.2,4.1,13.6
2023-02-06 14:41:45,21.4,10.1,99.9,15.6,4.1,13.8
2023-02-06 15:13:33,22.1,10.3,99.9,15.6,4.8,14.3
2023-02-06 15:44:33,22,8.5,99.9,13.6,4.6,13.3
2023-02-06 16:15:32,22.6,7.3,99.9,12.7,5.4,13.1
2023-02-06 16:46:32,22.6,7.2,99.9,12.7,6.7,13.6
2023-02-06 17:17:33,22,6.7,99.9,12.6,6.4,13.3
2023-02-06 17:48:32,22.6,6.1,99.9,11.6,6.1,12.1
2023-02-06 18:19:31,22.5,5.6,99.9,11.4,5.8,12.6
2023-02-06 18:50:31,22.1,6.4,99.9,13.1,6.3,12.3
2023-02-06 19:21:32,21.9,5.7,99.9,12.3,5.4,12.7
2023-02-06 19:52:31,22,4.9,99.9,11.9,5.1,12.6
2023-02-06 20:23:31,21.5,4.5,99.9,11.8,4.9,14
2023-02-06 21:25:43,21.5,4.5,99.9,11.4,4.9,12.7
2023-02-06 21:57:31,21.5,5.2,99.9,11.6,5.2,14
2023-02-06 22:28:31,21,4.3,99.9,11.2,4.3,13.1
2023-02-06 22:59:30,20.4,4.1,68,11.4,4.1,11.8
2023-02-06 23:30:43,20.4,3.6,5.1,10.9,4.5,13.6
2023-02-07 00:02:43,20.2,3.6,1.8,10.8,4.3,13.8
2023-02-07 00:34:30,19.9,3.4,0.8,10.1,4.6,11.4
2023-02-07 01:05:31,20,3,0.4,9.6,4.1,13.6
2023-02-07 01:36:29,19.6,3,0.4,9.4,4.1,13.8
2023-02-07 02:07:29,19.6,2.8,0.4,8.8,4.1,11.8
2023-02-07 02:38:29,19.6,3.9,1.2,8.9,4.5,11.8
2023-02-07 03:09:42,19.5,4.1,1.5,9.3,4.1,14.1
2023-02-07 03:41:29,19.4,3.6,0.9,8.8,4.3,12.7
2023-02-07 04:12:29,18.9,3.4,0.4,8.6,4.1,14
2023-02-07 04:43:30,18.7,2.8,0,8.8,3.6,13.8
2023-02-07 05:14:30,18.7,3.2,0,8.1,4.1,12.1
2023-02-07 05:45:28,18.6,3.6,0.6,8.5,3.6,13.6
2023-02-07 06:16:28,18.2,3.4,0.6,7.8,4.4,10.9
2023-02-07 06:47:29,18.1,3.2,0.2,7.8,3.6,12.9
2023-02-07 07:18:29,18.1,3.4,0.2,8,3.6,12.6
2023-02-07 07:49:28,18.2,3.2,0.2,8,3.6,11.3
2023-02-07 08:20:35,18.2,3.4,0.8,8,3.2,12.9
2023-02-07 08:51:41,18.8,4.5,97.9,8.5,4.1,13.6
2023-02-07 09:23:28,19.4,5.2,99.9,8.6,4.8,13.1
2023-02-07 09:54:27,19.7,5.8,99.9,10.3,5.7,12.9
